user_id,treatment,tenure_days,device,region,converted
3150,0,566.0,mobile,EU,1
5107,0,879.0,mobile,NA,1
4699,0,728.0,mobile,NA,0
4838,0,244.0,mobile,APAC,0
2507,0,160.0,mobile,NA,0
3824,1,219.0,mobile,EU,0
4487,0,719.0,mobile,NA,0
4731,1,441.0,mobile,NA,0
1641,1,689.0,desktop,APAC,0
5826,0,778.0,mobile,NA,0
4016,0,739.0,mobile,APAC,0
4395,1,858.0,mobile,APAC,1
1919,1,664.0,mobile,NA,0
3390,1,694.0,mobile,APAC,1
60,0,118.0,mobile,EU,0
3988,0,412.0,mobile,NA,0
3232,1,18.0,mobile,EU,0
2458,0,840.0,mobile,EU,0
5448,0,703.0,desktop,NA,1
655,0,755.0,mobile,EU,0
285,1,57.0,desktop,EU,0
2832,1,894.0,mobile,EU,0
4893,1,689.0,desktop,APAC,0
102,1,106.0,desktop,NA,0
4358,1,357.0,mobile,EU,0
4320,1,323.0,desktop,NA,1
2250,1,588.0,mobile,NA,0
4099,0,671.0,mobile,NA,0
32,1,564.0,desktop,NA,0
121,0,646.0,mobile,EU,0
3723,1,530.0,mobile,NA,0
2712,0,214.0,desktop,EU,0
4075,1,578.0,mobile,APAC,0
3667,0,412.0,mobile,NA,0
405,1,325.0,mobile,APAC,0
3843,0,232.0,mobile,NA,0
4775,0,847.0,desktop,NA,0
3702,0,186.0,mobile,APAC,1
2868,0,716.0,mobile,NA,0
1315,0,526.0,desktop,NA,0
3481,0,676.0,desktop,APAC,0
3224,0,,mobile,NA,0
2214,1,850.0,desktop,EU,1
4715,1,17.0,mobile,NA,0
2359,0,18.0,mobile,APAC,0
861,0,395.0,mobile,NA,0
4361,1,469.0,mobile,APAC,0
812,1,3.0,mobile,NA,0
681,1,356.0,mobile,NA,1
1004,1,600.0,mobile,NA,0
2049,1,1.0,mobile,APAC,0
3705,0,299.0,mobile,NA,0
2045,1,51.0,mobile,APAC,0
4764,1,280.0,mobile,NA,1
3361,1,255.0,desktop,EU,0
1046,0,725.0,mobile,EU,0
4126,1,398.0,mobile,EU,1
1370,0,330.0,desktop,APAC,0
4298,1,649.0,desktop,EU,0
476,0,244.0,mobile,EU,0
791,1,727.0,desktop,NA,1
1976,1,790.0,mobile,NA,0
2075,1,247.0,mobile,APAC,0
243,1,740.0,mobile,APAC,0
5441,1,729.0,desktop,APAC,0
5568,1,832.0,mobile,APAC,1
3931,1,661.0,mobile,APAC,1
3572,0,130.0,desktop,NA,0
1364,0,401.0,mobile,EU,0
5087,0,336.0,mobile,NA,0
4763,0,126.0,desktop,NA,0
5896,1,787.0,mobile,NA,0
5354,0,694.0,desktop,EU,0
5864,0,193.0,mobile,APAC,0
1864,1,699.0,desktop,NA,0
2789,0,711.0,mobile,NA,0
4210,0,806.0,mobile,NA,0
1074,1,808.0,mobile,NA,0
934,1,136.0,mobile,NA,0
1850,0,890.0,desktop,NA,0
1213,1,569.0,mobile,NA,0
4125,0,61.0,mobile,EU,0
1504,1,897.0,mobile,EU,1
2233,1,648.0,mobile,NA,0
5904,0,496.0,mobile,EU,0
2761,0,682.0,mobile,NA,0
1935,1,12.0,mobile,NA,0
1756,0,445.0,desktop,NA,0
1461,0,548.0,mobile,APAC,0
1406,0,799.0,mobile,EU,0
937,1,769.0,mobile,EU,0
5194,1,398.0,desktop,EU,0
1914,1,360.0,mobile,APAC,0
210,1,241.0,mobile,EU,0
1768,0,447.0,mobile,EU,0
4683,0,752.0,mobile,EU,1
529,0,870.0,desktop,NA,0
2647,0,462.0,mobile,NA,0
3978,0,430.0,mobile,EU,0
4004,1,8.0,mobile,EU,0
595,0,546.0,mobile,EU,0
1130,1,892.0,mobile,APAC,1
4227,0,181.0,mobile,EU,0
1079,0,12.0,mobile,NA,0
5689,0,390.0,desktop,NA,1
5132,1,96.0,mobile,APAC,0
2726,1,706.0,mobile,EU,0
1567,0,,mobile,NA,0
2495,1,553.0,desktop,NA,0
397,1,511.0,mobile,NA,0
4152,1,197.0,mobile,NA,0
5678,1,442.0,mobile,EU,0
4328,0,170.0,desktop,APAC,1
3448,0,229.0,mobile,APAC,0
3884,0,515.0,mobile,APAC,0
1195,1,3.0,mobile,EU,0
4724,1,755.0,mobile,EU,0
2055,0,143.0,mobile,APAC,0
1719,1,397.0,mobile,EU,0
2274,0,861.0,mobile,APAC,0
4449,0,48.0,desktop,EU,0
1070,1,749.0,desktop,NA,1
1523,0,884.0,mobile,EU,0
4575,0,401.0,mobile,EU,0
641,1,485.0,mobile,APAC,0
1548,0,423.0,mobile,NA,0
3434,1,842.0,desktop,EU,0
5496,0,339.0,desktop,NA,0
1415,0,722.0,mobile,NA,1
1614,1,757.0,mobile,EU,0
4979,1,217.0,desktop,NA,0
3098,1,661.0,mobile,NA,0
793,0,162.0,mobile,APAC,0
4137,0,475.0,mobile,APAC,0
3383,1,745.0,desktop,EU,1
4205,1,873.0,desktop,APAC,0
771,0,527.0,desktop,EU,0
1083,0,447.0,mobile,NA,0
1601,1,415.0,mobile,NA,0
1990,0,336.0,desktop,EU,1
5185,0,728.0,mobile,APAC,0
4562,1,760.0,mobile,EU,0
1323,1,842.0,mobile,NA,0
5195,1,210.0,mobile,NA,0
3494,1,553.0,mobile,NA,0
2605,1,713.0,desktop,NA,0
668,1,758.0,desktop,NA,1
2616,1,519.0,desktop,EU,0
2534,0,261.0,mobile,EU,0
2893,1,507.0,mobile,APAC,0
507,1,898.0,desktop,APAC,1
5543,0,721.0,mobile,NA,0
2111,0,212.0,mobile,APAC,0
3710,0,253.0,mobile,NA,0
3452,0,6.0,desktop,NA,0
879,1,228.0,mobile,EU,0
1765,1,569.0,mobile,NA,0
2001,1,121.0,mobile,NA,0
100,1,881.0,mobile,NA,0
4555,0,881.0,mobile,NA,0
5712,1,779.0,mobile,NA,0
2342,0,7.0,desktop,APAC,0
5409,0,466.0,desktop,APAC,0
3700,1,744.0,mobile,NA,0
2268,0,325.0,mobile,EU,0
2400,0,91.0,mobile,NA,0
2122,0,292.0,mobile,APAC,0
5875,1,355.0,desktop,NA,0
495,1,802.0,desktop,APAC,0
2352,0,663.0,mobile,NA,0
5936,0,490.0,desktop,NA,0
885,1,808.0,mobile,APAC,0
4201,1,619.0,desktop,APAC,0
875,1,654.0,desktop,EU,0
5006,1,670.0,mobile,APAC,0
4703,0,466.0,mobile,EU,0
3478,1,551.0,mobile,NA,0
2826,1,535.0,desktop,APAC,0
3624,1,259.0,desktop,EU,0
2157,0,347.0,mobile,EU,0
4211,0,808.0,mobile,EU,0
2404,1,246.0,desktop,NA,0
4238,0,137.0,desktop,APAC,0
3401,1,555.0,desktop,NA,0
5620,0,795.0,desktop,EU,1
2155,0,151.0,mobile,NA,0
2052,1,287.0,desktop,NA,0
1481,1,629.0,mobile,NA,0
1908,0,453.0,desktop,NA,0
5780,1,3.0,desktop,APAC,0
2828,0,90.0,mobile,NA,0
1938,1,240.0,mobile,NA,0
1001,0,46.0,mobile,NA,0
2541,1,685.0,mobile,NA,0
5165,0,30.0,desktop,NA,0
1700,1,418.0,mobile,NA,0
1702,1,538.0,mobile,APAC,0
4132,1,865.0,desktop,EU,0
5478,1,42.0,mobile,NA,0
4062,1,700.0,mobile,APAC,0
2494,0,757.0,mobile,NA,0
626,0,294.0,mobile,NA,0
4139,0,357.0,desktop,EU,0
1952,1,597.0,mobile,APAC,0
3363,0,138.0,mobile,NA,0
1444,1,652.0,mobile,APAC,0
4392,1,399.0,mobile,NA,0
1135,1,353.0,desktop,NA,0
4429,1,425.0,desktop,NA,1
1540,1,287.0,mobile,EU,0
1342,0,792.0,desktop,NA,1
479,0,354.0,desktop,NA,0
3975,0,388.0,mobile,NA,0
334,0,538.0,mobile,APAC,0
1851,0,870.0,desktop,APAC,1
311,1,804.0,desktop,EU,1
3545,0,602.0,mobile,EU,0
1136,0,874.0,mobile,NA,1
735,0,772.0,mobile,NA,0
4620,1,339.0,desktop,EU,0
2882,0,146.0,desktop,APAC,1
1163,1,450.0,mobile,EU,1
1951,1,627.0,desktop,APAC,1
3308,0,780.0,mobile,NA,1
4825,0,458.0,mobile,NA,0
923,1,468.0,desktop,NA,0
2865,1,108.0,mobile,EU,0
2551,1,8.0,desktop,APAC,0
1678,0,527.0,desktop,EU,0
5729,0,737.0,mobile,NA,0
5783,1,212.0,mobile,NA,0
5056,0,304.0,mobile,NA,1
4239,0,663.0,mobile,NA,1
5462,0,,desktop,NA,0
2219,0,155.0,desktop,EU,0
3119,0,640.0,desktop,APAC,0
4502,1,765.0,mobile,NA,0
607,1,812.0,mobile,APAC,0
5500,1,877.0,mobile,EU,0
2236,0,577.0,mobile,EU,0
5912,0,790.0,mobile,EU,0
38,1,340.0,mobile,NA,0
3585,1,607.0,mobile,APAC,0
2029,0,,mobile,APAC,0
1564,0,665.0,mobile,NA,0
2527,0,203.0,mobile,APAC,0
822,0,632.0,mobile,EU,0
4454,0,57.0,mobile,NA,0
5578,0,568.0,mobile,NA,0
2877,1,323.0,mobile,NA,1
2989,0,284.0,desktop,NA,0
4820,0,865.0,desktop,NA,0
3653,1,661.0,mobile,APAC,0
729,1,577.0,mobile,NA,0
3146,1,245.0,desktop,APAC,0
5631,0,94.0,mobile,NA,0
5159,0,224.0,mobile,EU,1
306,1,347.0,mobile,APAC,0
4414,1,353.0,mobile,NA,0
1562,1,544.0,mobile,EU,0
4801,1,,desktop,APAC,0
832,1,41.0,desktop,NA,0
5951,1,595.0,desktop,APAC,1
2137,1,431.0,mobile,APAC,0
2444,1,411.0,mobile,NA,0
2505,1,610.0,desktop,NA,0
5964,0,765.0,desktop,EU,1
391,0,700.0,desktop,APAC,0
5244,1,799.0,desktop,APAC,0
1922,0,13.0,desktop,EU,0
2054,1,17.0,mobile,EU,0
3501,1,857.0,mobile,EU,0
2485,1,442.0,desktop,NA,0
3419,1,,mobile,EU,0
2851,0,574.0,mobile,EU,0
963,0,699.0,mobile,APAC,0
5376,1,471.0,desktop,EU,0
1741,0,476.0,desktop,APAC,0
1173,1,777.0,mobile,EU,1
2435,1,676.0,mobile,EU,0
1222,1,88.0,mobile,NA,0
5116,1,605.0,mobile,APAC,1
4103,0,203.0,desktop,APAC,0
1853,1,185.0,desktop,NA,0
1462,0,670.0,mobile,NA,1
1224,1,653.0,desktop,APAC,0
1059,1,7.0,desktop,APAC,0
67,0,375.0,mobile,NA,0
1924,0,420.0,mobile,APAC,0
3715,0,569.0,desktop,NA,0
5906,1,576.0,desktop,NA,0
5889,1,30.0,desktop,APAC,0
3563,1,282.0,mobile,NA,0
4382,0,59.0,mobile,EU,0
12,1,146.0,desktop,NA,0
4648,1,834.0,mobile,NA,0
788,0,340.0,desktop,NA,1
2361,0,190.0,mobile,APAC,0
3266,1,230.0,mobile,NA,0
4969,1,506.0,mobile,EU,0
1401,0,325.0,desktop,EU,0
4118,0,591.0,mobile,NA,0
3921,0,431.0,mobile,APAC,0
1147,1,882.0,desktop,NA,1
2908,1,536.0,mobile,NA,0
3010,0,57.0,mobile,EU,0
559,1,83.0,mobile,EU,1
5740,1,272.0,mobile,APAC,0
3836,1,483.0,mobile,NA,0
4165,0,750.0,mobile,APAC,0
4707,0,862.0,desktop,NA,0
644,1,760.0,desktop,NA,0
2238,0,658.0,mobile,NA,0
573,0,190.0,desktop,APAC,0
5660,0,,mobile,EU,0
4196,1,728.0,desktop,APAC,1
1903,1,106.0,mobile,EU,0
3206,1,249.0,mobile,EU,0
3273,0,509.0,mobile,APAC,0
2689,0,204.0,mobile,NA,0
5558,1,894.0,mobile,NA,1
1912,0,395.0,mobile,NA,0
1532,1,249.0,mobile,APAC,0
1231,0,600.0,mobile,EU,0
4368,0,783.0,desktop,NA,0
3544,0,766.0,desktop,EU,0
1121,0,561.0,desktop,NA,0
1256,0,301.0,desktop,APAC,0
5027,1,707.0,mobile,APAC,0
5879,1,571.0,mobile,APAC,1
5312,1,380.0,desktop,NA,0
1612,1,196.0,desktop,NA,0
3725,1,791.0,mobile,APAC,0
1134,1,71.0,desktop,APAC,1
3584,0,858.0,mobile,NA,0
1731,1,18.0,desktop,EU,0
999,1,513.0,desktop,NA,1
2401,0,41.0,mobile,APAC,0
4961,0,288.0,desktop,APAC,0
4776,0,373.0,mobile,NA,0
109,0,448.0,mobile,EU,0
3158,1,893.0,desktop,EU,0
5010,0,817.0,mobile,NA,0
2341,0,840.0,mobile,APAC,0
156,1,220.0,mobile,EU,0
1270,0,719.0,desktop,EU,0
233,1,193.0,mobile,EU,0
2683,0,40.0,mobile,NA,0
373,0,719.0,mobile,NA,0
3107,0,30.0,mobile,NA,0
5377,1,238.0,mobile,NA,0
4983,0,247.0,desktop,APAC,0
624,0,8.0,mobile,NA,0
5070,0,174.0,mobile,NA,0
3562,1,797.0,mobile,NA,1
5967,1,773.0,mobile,APAC,0
526,0,770.0,desktop,NA,0
3227,1,39.0,desktop,EU,0
2583,0,235.0,desktop,EU,0
1204,1,351.0,mobile,NA,1
329,1,858.0,mobile,EU,0
1605,0,436.0,desktop,NA,0
2367,0,559.0,mobile,EU,0
4440,1,892.0,desktop,EU,0
4155,0,191.0,mobile,NA,0
5993,0,341.0,mobile,NA,1
2145,1,392.0,desktop,NA,1
5675,0,899.0,mobile,EU,0
1801,0,646.0,mobile,NA,0
262,0,457.0,desktop,NA,1
701,0,261.0,mobile,APAC,0
5406,0,832.0,mobile,NA,0
4224,0,599.0,mobile,EU,0
4675,1,562.0,mobile,NA,0
5079,1,235.0,mobile,APAC,0
546,1,84.0,desktop,NA,0
4917,0,540.0,mobile,APAC,0
4258,0,605.0,mobile,APAC,1
4925,1,888.0,desktop,NA,0
2184,0,35.0,mobile,APAC,0
4913,0,62.0,mobile,NA,0
3148,0,633.0,mobile,NA,0
5557,1,615.0,mobile,NA,0
3217,0,45.0,mobile,NA,0
3485,1,495.0,desktop,NA,0
1263,1,201.0,mobile,APAC,0
2251,0,170.0,desktop,EU,0
4950,0,825.0,desktop,EU,0
2210,1,814.0,mobile,NA,0
4453,0,749.0,mobile,NA,0
2322,1,325.0,mobile,NA,0
2170,0,169.0,mobile,EU,0
3437,1,473.0,mobile,APAC,0
1749,0,274.0,mobile,NA,0
4956,0,353.0,desktop,EU,0
3048,0,663.0,mobile,APAC,0
653,0,100.0,mobile,NA,0
3341,0,768.0,desktop,EU,0
2333,0,356.0,mobile,NA,0
2774,1,489.0,mobile,NA,0
938,0,520.0,mobile,APAC,0
3957,1,889.0,desktop,NA,0
2853,0,649.0,mobile,APAC,0
5907,1,338.0,mobile,APAC,0
359,0,886.0,mobile,APAC,0
5617,1,627.0,mobile,EU,1
114,0,508.0,mobile,NA,0
2854,1,,mobile,EU,1
4432,0,73.0,desktop,NA,0
4051,0,34.0,desktop,EU,0
1084,1,251.0,mobile,NA,0
1273,0,783.0,mobile,NA,0
4386,1,837.0,mobile,NA,0
3540,1,362.0,mobile,NA,1
4735,0,729.0,mobile,NA,0
1968,0,447.0,desktop,EU,0
5344,0,736.0,mobile,EU,0
5835,1,848.0,desktop,NA,0
5680,0,147.0,mobile,NA,0
1818,1,585.0,desktop,EU,0
4770,1,861.0,desktop,EU,0
5673,0,546.0,mobile,APAC,0
4438,1,88.0,mobile,NA,1
8,0,34.0,mobile,NA,0
459,1,571.0,mobile,APAC,1
1637,1,356.0,desktop,EU,0
229,0,219.0,mobile,NA,0
760,1,88.0,mobile,NA,0
5066,1,795.0,desktop,APAC,0
2282,0,764.0,mobile,NA,0
3426,1,180.0,mobile,EU,0
4448,0,792.0,mobile,EU,0
2917,1,853.0,desktop,NA,0
1140,0,715.0,mobile,EU,1
2670,0,659.0,mobile,APAC,1
439,0,571.0,mobile,EU,1
1656,1,694.0,mobile,EU,1
2511,0,419.0,desktop,EU,0
5332,0,841.0,desktop,APAC,0
5296,1,446.0,mobile,NA,0
1006,1,390.0,mobile,NA,0
2817,1,365.0,mobile,NA,0
5672,0,505.0,desktop,NA,0
643,0,115.0,mobile,EU,0
1876,0,258.0,mobile,APAC,0
4529,0,636.0,mobile,NA,0
85,1,877.0,desktop,EU,0
3078,1,355.0,mobile,NA,0
982,0,598.0,mobile,NA,1
2901,0,369.0,desktop,EU,0
4183,1,591.0,desktop,NA,0
4216,1,521.0,mobile,EU,0
4751,0,69.0,desktop,APAC,0
5303,1,230.0,mobile,NA,1
1783,0,,desktop,EU,0
5625,1,,desktop,NA,0
5913,0,747.0,mobile,NA,0
2113,1,177.0,desktop,NA,0
5634,1,565.0,mobile,EU,0
5795,1,302.0,desktop,NA,0
4747,0,376.0,desktop,APAC,0
5432,1,64.0,desktop,NA,0
941,0,532.0,mobile,NA,0
135,1,104.0,mobile,NA,0
2443,0,255.0,desktop,NA,1
448,1,887.0,mobile,EU,0
3502,0,382.0,mobile,EU,1
5353,1,325.0,desktop,EU,1
5479,1,433.0,mobile,APAC,0
4594,0,475.0,mobile,APAC,0
2918,0,280.0,mobile,APAC,0
1909,0,562.0,desktop,NA,1
5528,0,784.0,mobile,NA,0
1695,0,182.0,mobile,NA,0
4511,0,883.0,mobile,NA,1
1131,0,862.0,mobile,NA,0
3761,1,443.0,mobile,NA,0
432,1,416.0,desktop,NA,0
3621,0,467.0,mobile,EU,1
807,0,747.0,desktop,APAC,0
1779,0,852.0,mobile,EU,0
250,0,236.0,desktop,APAC,0
4378,0,582.0,mobile,NA,0
1375,0,665.0,mobile,NA,0
2175,1,551.0,mobile,APAC,1
1654,1,68.0,desktop,APAC,0
589,1,362.0,desktop,NA,0
363,1,856.0,desktop,NA,0
2782,0,177.0,desktop,NA,0
360,0,325.0,mobile,APAC,0
4065,0,293.0,desktop,NA,1
3236,0,175.0,mobile,EU,0
45,0,886.0,desktop,EU,0
489,1,559.0,mobile,EU,0
5208,1,23.0,mobile,NA,0
4214,1,436.0,desktop,NA,0
1430,0,614.0,mobile,EU,0
974,1,690.0,desktop,NA,0
2303,0,845.0,mobile,EU,0
2278,1,449.0,desktop,NA,0
4830,0,887.0,mobile,NA,0
854,1,211.0,mobile,EU,1
3736,1,561.0,desktop,EU,1
2943,0,317.0,mobile,NA,0
4902,1,395.0,mobile,APAC,0
1571,0,236.0,desktop,EU,0
3934,0,138.0,desktop,EU,1
5272,1,36.0,desktop,APAC,0
1669,0,481.0,mobile,APAC,0
3248,1,424.0,desktop,NA,1
269,1,526.0,mobile,NA,0
5909,1,653.0,mobile,EU,0
5526,0,624.0,mobile,EU,0
4672,0,228.0,mobile,APAC,0
5703,0,839.0,mobile,NA,1
5357,0,56.0,mobile,NA,0
3441,1,522.0,mobile,APAC,0
3967,1,41.0,mobile,APAC,0
5042,1,565.0,mobile,NA,0
37,1,481.0,desktop,EU,0
5405,0,731.0,desktop,NA,1
4758,0,645.0,mobile,EU,0
4831,0,175.0,desktop,NA,0
5997,1,430.0,mobile,NA,0
554,1,529.0,desktop,NA,0
2296,0,165.0,desktop,APAC,0
1672,0,120.0,desktop,EU,0
565,1,224.0,desktop,EU,0
680,1,877.0,desktop,NA,0
1900,1,743.0,mobile,EU,0
4107,1,91.0,desktop,NA,1
3225,0,226.0,mobile,APAC,1
3007,0,282.0,mobile,NA,0
1603,0,508.0,mobile,APAC,1
3081,0,432.0,desktop,EU,1
3754,0,5.0,desktop,EU,1
2531,1,856.0,desktop,EU,0
2093,1,253.0,mobile,APAC,0
2582,1,762.0,desktop,NA,1
2070,0,278.0,mobile,EU,0
41,0,694.0,desktop,APAC,0
2970,0,858.0,desktop,APAC,0
4933,0,759.0,mobile,APAC,0
2971,1,752.0,desktop,EU,0
513,0,891.0,mobile,APAC,0
4098,0,254.0,mobile,APAC,0
5374,0,114.0,mobile,NA,0
4579,1,64.0,desktop,APAC,1
5514,1,79.0,mobile,EU,0
2371,0,873.0,mobile,NA,1
4344,0,739.0,mobile,NA,0
1068,1,196.0,mobile,NA,0
5232,1,107.0,mobile,NA,0
3385,0,304.0,desktop,EU,1
747,1,304.0,desktop,APAC,0
2019,1,521.0,mobile,APAC,0
3896,1,660.0,mobile,NA,0
2434,1,605.0,desktop,EU,0
4861,0,82.0,mobile,NA,0
2859,1,296.0,mobile,NA,0
2017,0,492.0,desktop,EU,0
1797,1,519.0,mobile,APAC,0
3822,1,591.0,desktop,NA,0
1407,1,102.0,mobile,APAC,0
1802,0,334.0,desktop,NA,0
2013,0,607.0,mobile,NA,1
5555,0,257.0,desktop,EU,0
5309,0,477.0,desktop,NA,0
93,1,597.0,mobile,NA,0
2076,1,668.0,mobile,NA,0
342,0,766.0,desktop,EU,0
3808,1,521.0,desktop,NA,1
4001,0,608.0,desktop,NA,0
1849,0,497.0,mobile,APAC,0
3515,1,792.0,mobile,EU,0
3025,1,857.0,desktop,EU,0
5778,0,700.0,mobile,APAC,0
1047,1,561.0,mobile,EU,0
2396,0,34.0,mobile,APAC,0
5241,0,408.0,mobile,NA,0
1329,0,14.0,mobile,APAC,0
2314,0,643.0,mobile,EU,0
3394,1,849.0,mobile,EU,0
2200,0,47.0,mobile,NA,0
3260,1,2.0,mobile,NA,0
3872,1,514.0,mobile,NA,0
4133,0,485.0,mobile,EU,0
523,1,806.0,mobile,APAC,0
3330,1,238.0,mobile,NA,0
2384,0,474.0,mobile,APAC,0
4364,0,488.0,mobile,NA,0
4727,0,696.0,mobile,EU,0
3140,1,72.0,mobile,NA,1
169,1,138.0,mobile,EU,0
1608,1,788.0,desktop,NA,1
239,0,278.0,mobile,NA,0
4793,0,811.0,desktop,NA,0
5632,1,660.0,mobile,APAC,0
2603,0,280.0,mobile,APAC,0
426,1,116.0,desktop,NA,0
3749,1,248.0,mobile,APAC,0
3883,0,697.0,mobile,EU,0
2421,1,269.0,mobile,APAC,0
4397,0,763.0,mobile,EU,1
1893,1,267.0,desktop,EU,0
5029,0,272.0,mobile,EU,0
4278,1,775.0,mobile,EU,1
5468,0,346.0,desktop,NA,1
1621,1,836.0,desktop,NA,1
21,1,877.0,mobile,NA,0
4589,0,517.0,desktop,EU,0
3166,1,148.0,mobile,APAC,0
1913,0,583.0,mobile,NA,0
5842,0,149.0,mobile,NA,0
802,1,692.0,desktop,APAC,0
1045,1,57.0,desktop,EU,0
4865,0,221.0,mobile,NA,0
5644,1,430.0,mobile,NA,0
3268,1,52.0,desktop,EU,0
2856,1,517.0,mobile,NA,0
1867,0,686.0,desktop,EU,1
2968,1,431.0,mobile,APAC,0
1413,0,400.0,desktop,NA,1
884,1,646.0,desktop,APAC,0
2572,0,30.0,mobile,APAC,0
584,0,857.0,mobile,NA,0
1561,1,548.0,mobile,NA,0
4738,0,851.0,desktop,APAC,0
898,0,550.0,mobile,EU,0
4625,1,467.0,desktop,APAC,0
2182,1,36.0,mobile,NA,0
2304,0,89.0,desktop,EU,0
2090,1,117.0,mobile,EU,0
204,0,306.0,mobile,EU,0
732,1,702.0,mobile,NA,0
1927,0,879.0,mobile,EU,0
2555,0,615.0,desktop,EU,0
2644,1,745.0,desktop,EU,0
4513,0,105.0,mobile,NA,0
4891,0,795.0,desktop,APAC,0
742,1,797.0,mobile,NA,0
1311,0,367.0,mobile,APAC,0
3711,0,366.0,desktop,NA,0
4450,0,186.0,mobile,EU,0
5998,0,302.0,mobile,EU,0
4150,0,564.0,mobile,APAC,0
5832,1,854.0,mobile,APAC,0
4652,1,885.0,mobile,APAC,0
4506,1,518.0,desktop,NA,0
2648,0,354.0,mobile,NA,0
3278,1,475.0,mobile,EU,0
1174,0,372.0,mobile,NA,0
1410,0,31.0,mobile,EU,0
5585,1,570.0,mobile,APAC,0
3114,1,100.0,mobile,NA,0
2888,0,490.0,desktop,NA,0
4892,0,659.0,mobile,EU,0
2461,0,658.0,mobile,NA,0
4627,0,684.0,mobile,EU,1
511,1,160.0,desktop,NA,0
4543,0,146.0,mobile,APAC,0
2752,1,798.0,mobile,NA,0
419,1,99.0,mobile,NA,0
2390,1,487.0,mobile,APAC,0
2838,0,538.0,mobile,APAC,0
5289,0,344.0,mobile,NA,0
4176,0,574.0,desktop,EU,0
1750,0,73.0,mobile,EU,0
4271,1,463.0,desktop,NA,0
3730,0,662.0,mobile,NA,0
4518,1,108.0,mobile,EU,0
2725,1,779.0,mobile,NA,0
2412,1,179.0,mobile,EU,0
4179,1,318.0,mobile,NA,0
2064,0,648.0,mobile,NA,0
5788,0,365.0,mobile,APAC,0
1758,0,186.0,mobile,NA,0
3124,0,25.0,mobile,NA,0
3442,1,395.0,mobile,APAC,1
4789,1,34.0,desktop,NA,0
4173,0,410.0,desktop,EU,1
3952,0,11.0,mobile,EU,0
3049,1,36.0,desktop,NA,1
3032,0,365.0,desktop,NA,0
3325,1,39.0,desktop,APAC,0
5263,1,546.0,mobile,EU,0
3891,1,406.0,mobile,EU,0
1854,1,94.0,mobile,NA,1
1958,0,842.0,mobile,APAC,0
2649,0,591.0,mobile,NA,0
5319,1,429.0,desktop,EU,0
2069,0,694.0,desktop,NA,0
2660,1,684.0,mobile,APAC,0
2196,1,320.0,mobile,NA,0
543,0,245.0,desktop,NA,0
2693,0,882.0,desktop,NA,0
5931,0,546.0,mobile,NA,1
5144,0,327.0,desktop,NA,0
4686,0,458.0,mobile,NA,0
5299,1,154.0,desktop,NA,0
1209,0,420.0,desktop,NA,0
2091,1,127.0,mobile,EU,0
1703,1,685.0,mobile,NA,0
2025,1,28.0,desktop,NA,0
4123,1,730.0,mobile,EU,0
2818,1,217.0,desktop,EU,0
4541,0,154.0,mobile,EU,0
1688,0,641.0,mobile,EU,1
1899,0,67.0,mobile,NA,0
1303,1,722.0,mobile,EU,0
3894,1,421.0,mobile,EU,0
2526,0,658.0,desktop,APAC,0
1767,0,783.0,mobile,NA,0
2103,0,40.0,mobile,NA,0
3611,1,332.0,mobile,NA,0
350,1,692.0,mobile,NA,0
2966,1,770.0,mobile,NA,0
2990,1,440.0,desktop,NA,0
542,0,360.0,mobile,NA,0
89,1,73.0,mobile,NA,0
1847,1,733.0,desktop,APAC,1
5141,0,30.0,desktop,APAC,1
2387,1,759.0,mobile,EU,0
970,0,756.0,mobile,NA,0
792,0,388.0,mobile,NA,0
437,0,51.0,mobile,EU,0
28,0,490.0,mobile,EU,0
952,1,154.0,desktop,EU,0
1553,0,847.0,mobile,NA,0
4434,1,56.0,mobile,APAC,0
386,1,159.0,desktop,NA,0
4362,1,700.0,mobile,NA,0
4354,0,500.0,desktop,APAC,0
912,1,401.0,mobile,APAC,0
2179,1,264.0,mobile,NA,0
1113,1,572.0,desktop,EU,0
4592,1,409.0,mobile,NA,0
1502,0,320.0,mobile,NA,0
4217,0,255.0,mobile,APAC,0
4540,0,184.0,mobile,APAC,0
5652,1,449.0,desktop,APAC,0
1116,1,36.0,mobile,NA,0
3034,0,493.0,mobile,EU,0
5955,0,714.0,mobile,NA,0
3495,0,240.0,mobile,EU,0
5934,1,42.0,desktop,NA,0
5102,1,99.0,desktop,EU,0
3654,0,721.0,desktop,EU,0
638,1,750.0,mobile,NA,0
3993,0,568.0,desktop,NA,0
249,1,675.0,desktop,APAC,1
1978,1,504.0,desktop,APAC,0
4410,1,50.0,mobile,NA,0
1999,1,264.0,mobile,EU,0
3528,1,414.0,desktop,APAC,0
4644,1,825.0,mobile,EU,0
4608,1,177.0,desktop,NA,0
534,1,161.0,mobile,NA,0
720,0,519.0,desktop,NA,0
5564,1,836.0,mobile,NA,0
2476,0,367.0,desktop,NA,0
901,0,604.0,desktop,EU,0
823,1,336.0,desktop,NA,0
4869,1,840.0,mobile,NA,0
4728,0,483.0,mobile,EU,0
1977,0,379.0,desktop,NA,0
2207,0,101.0,desktop,EU,0
333,0,210.0,mobile,EU,0
472,1,369.0,mobile,EU,0
2740,1,203.0,desktop,NA,0
580,0,487.0,mobile,NA,0
1326,1,565.0,mobile,NA,0
154,1,418.0,desktop,NA,1
1378,0,355.0,mobile,NA,0
3551,0,387.0,mobile,APAC,0
